ts,hour,day,week,month,year,weekday
1541432602796,15,5,45,11,2018,0
1541432621796,15,5,45,11,2018,0
1541432880796,15,5,45,11,2018,0
1541432938796,15,5,45,11,2018,0
1541432998796,15,5,45,11,2018,0
1541433126796,15,5,45,11,2018,0
1541433234796,15,5,45,11,2018,0
1541433408796,15,5,45,11,2018,0
1541433411796,15,5,45,11,2018,0
1541433477796,15,5,45,11,2018,0
1541433616796,16,5,45,11,2018,0
1541433665796,16,5,45,11,2018,0
1541433683796,16,5,45,11,2018,0
1541433727796,16,5,45,11,2018,0
1541433845796,16,5,45,11,2018,0
1541433907796,16,5,45,11,2018,0
1541433920796,16,5,45,11,2018,0
1541434084796,16,5,45,11,2018,0
1541434132796,16,5,45,11,2018,0
1541434231796,16,5,45,11,2018,0
1541434354796,16,5,45,11,2018,0
1541434355796,16,5,45,11,2018,0
1541434510796,16,5,45,11,2018,0
1541434643796,16,5,45,11,2018,0
1541434689796,16,5,45,11,2018,0
1541434792796,16,5,45,11,2018,0
1541434814796,16,5,45,11,2018,0
1541434966796,16,5,45,11,2018,0
1541434989796,16,5,45,11,2018,0
1541435091796,16,5,45,11,2018,0
1541435213796,16,5,45,11,2018,0
1541435302796,16,5,45,11,2018,0
1541435315796,16,5,45,11,2018,0
1541435425796,16,5,45,11,2018,0
1541435519796,16,5,45,11,2018,0
1541435613796,16,5,45,11,2018,0
1541435636796,16,5,45,11,2018,0
1541435666796,16,5,45,11,2018,0
1541435879796,16,5,45,11,2018,0
1541435939796,16,5,45,11,2018,0
1541435961796,16,5,45,11,2018,0
1541436110796,16,5,45,11,2018,0
1541436220796,16,5,45,11,2018,0
1541436264796,16,5,45,11,2018,0
1541436278796,16,5,45,11,2018,0
1541436441796,16,5,45,11,2018,0
1541436470796,16,5,45,11,2018,0
1541436653796,16,5,45,11,2018,0
1541436660796,16,5,45,11,2018,0
1541436789796,16,5,45,11,2018,0
1541436868796,16,5,45,11,2018,0
1541436902796,16,5,45,11,2018,0
1541436942796,16,5,45,11,2018,0
1541436997796,16,5,45,11,2018,0
1541437098796,16,5,45,11,2018,0
1541437215796,17,5,45,11,2018,0
1541437227796,17,5,45,11,2018,0
1541437361796,17,5,45,11,2018,0
1541437417796,17,5,45,11,2018,0
1541437446796,17,5,45,11,2018,0
1541437624796,17,5,45,11,2018,0
1541437674796,17,5,45,11,2018,0
1541437722796,17,5,45,11,2018,0
1541437724796,17,5,45,11,2018,0
1541437854796,17,5,45,11,2018,0
1541437882796,17,5,45,11,2018,0
1541437909796,17,5,45,11,2018,0
1541437910796,17,5,45,11,2018,0
1541437923796,17,5,45,11,2018,0
1541437924796,17,5,45,11,2018,0
1541437943796,17,5,45,11,2018,0
1541438093796,17,5,45,11,2018,0
1541438239796,17,5,45,11,2018,0
1541438323796,17,5,45,11,2018,0
1541438330796,17,5,45,11,2018,0
1541438412796,17,5,45,11,2018,0
1541438578796,17,5,45,11,2018,0
1541438632796,17,5,45,11,2018,0
1541438682796,17,5,45,11,2018,0
1541438743796,17,5,45,11,2018,0
1541438926796,17,5,45,11,2018,0
1541438941796,17,5,45,11,2018,0
1541439071796,17,5,45,11,2018,0
1541439100796,17,5,45,11,2018,0
1541439177796,17,5,45,11,2018,0
1541439295796,17,5,45,11,2018,0
1541439368796,17,5,45,11,2018,0
1541439496796,17,5,45,11,2018,0
1541439499796,17,5,45,11,2018,0
1541439635796,17,5,45,11,2018,0
1541439691796,17,5,45,11,2018,0
1541439801796,17,5,45,11,2018,0
1541439803796,17,5,45,11,2018,0
1541439827796,17,5,45,11,2018,0
1541439936796,17,5,45,11,2018,0
1541440023796,17,5,45,11,2018,0
1541440053796,17,5,45,11,2018,0
1541440182796,17,5,45,11,2018,0
1541440238796,17,5,45,11,2018,0
1541440304796,17,5,45,11,2018,0
1541440452796,17,5,45,11,2018,0
1541440468796,17,5,45,11,2018,0
1541440472796,17,5,45,11,2018,0
1541440595796,17,5,45,11,2018,0
1541440639796,17,5,45,11,2018,0
1541440652796,17,5,45,11,2018,0
1541440837796,18,5,45,11,2018,0
1541440879796,18,5,45,11,2018,0
1541440887796,18,5,45,11,2018,0
1541440975796,18,5,45,11,2018,0
1541441028796,18,5,45,11,2018,0
1541441099796,18,5,45,11,2018,0
1541441193796,18,5,45,11,2018,0
1541441219796,18,5,45,11,2018,0
1541441267796,18,5,45,11,2018,0
1541441269796,18,5,45,11,2018,0
1541441365796,18,5,45,11,2018,0
1541441441796,18,5,45,11,2018,0
1541441502796,18,5,45,11,2018,0
1541441637796,18,5,45,11,2018,0
1541441654796,18,5,45,11,2018,0
1541441848796,18,5,45,11,2018,0
1541441861796,18,5,45,11,2018,0
1541441907796,18,5,45,11,2018,0
1541441953796,18,5,45,11,2018,0
1541441977796,18,5,45,11,2018,0
1541442077796,18,5,45,11,2018,0
1541442156796,18,5,45,11,2018,0
1541442214796,18,5,45,11,2018,0
1541442308796,18,5,45,11,2018,0
1541442367796,18,5,45,11,2018,0
1541442491796,18,5,45,11,2018,0
1541442528796,18,5,45,11,2018,0
1541442734796,18,5,45,11,2018,0
1541442759796,18,5,45,11,2018,0
1541442773796,18,5,45,11,2018,0
1541442899796,18,5,45,11,2018,0
1541442982796,18,5,45,11,2018,0
1541443032796,18,5,45,11,2018,0
1541443261796,18,5,45,11,2018,0
1541443294796,18,5,45,11,2018,0
1541443446796,18,5,45,11,2018,0
1541443594796,18,5,45,11,2018,0
1541443616796,18,5,45,11,2018,0
1541443933796,18,5,45,11,2018,0
1541444301796,18,5,45,11,2018,0
1541444403796,19,5,45,11,2018,0
1541444568796,19,5,45,11,2018,0
1541451499796,20,5,45,11,2018,0
1541451636796,21,5,45,11,2018,0
1541453165796,21,5,45,11,2018,0
1541453431796,21,5,45,11,2018,0
1541461697796,23,5,45,11,2018,0
1541461788796,23,5,45,11,2018,0
1541470364796,2,6,45,11,2018,1
1541470383796,2,6,45,11,2018,1
1541470632796,2,6,45,11,2018,1
1541473967796,3,6,45,11,2018,1
1541474048796,3,6,45,11,2018,1
1541480171796,4,6,45,11,2018,1
1541480198796,4,6,45,11,2018,1
1541480984796,5,6,45,11,2018,1
1541481077796,5,6,45,11,2018,1
1541481333796,5,6,45,11,2018,1
1541481483796,5,6,45,11,2018,1
1541481748796,5,6,45,11,2018,1
1541483351796,5,6,45,11,2018,1
1541484351796,6,6,45,11,2018,1
1541484363796,6,6,45,11,2018,1
1541484560796,6,6,45,11,2018,1
1541484813796,6,6,45,11,2018,1
1541485058796,6,6,45,11,2018,1
1541485312796,6,6,45,11,2018,1
1541485351796,6,6,45,11,2018,1
1541489492796,7,6,45,11,2018,1
1541489806796,7,6,45,11,2018,1
1541489996796,7,6,45,11,2018,1
1541494159796,8,6,45,11,2018,1
1541496567796,9,6,45,11,2018,1
1541498691796,10,6,45,11,2018,1
1541498926796,10,6,45,11,2018,1
1541499121796,10,6,45,11,2018,1
1541499364796,10,6,45,11,2018,1
1541505185796,11,6,45,11,2018,1
1541509101796,12,6,45,11,2018,1
1541509129796,12,6,45,11,2018,1
1541509320796,13,6,45,11,2018,1
1541509428796,13,6,45,11,2018,1
1541512300796,13,6,45,11,2018,1
1541512431796,13,6,45,11,2018,1
1541514106796,14,6,45,11,2018,1
1541515050796,14,6,45,11,2018,1
1541515916796,14,6,45,11,2018,1
1541516074796,14,6,45,11,2018,1
1541516093796,14,6,45,11,2018,1
1541516147796,14,6,45,11,2018,1
1541516365796,14,6,45,11,2018,1
1541516676796,15,6,45,11,2018,1
1541516923796,15,6,45,11,2018,1
1541517250796,15,6,45,11,2018,1
1541519496796,15,6,45,11,2018,1
1541519519796,15,6,45,11,2018,1
1541519555796,15,6,45,11,2018,1
1541519718796,15,6,45,11,2018,1
1541519780796,15,6,45,11,2018,1
1541519910796,15,6,45,11,2018,1
1541520058796,16,6,45,11,2018,1
1541520095796,16,6,45,11,2018,1
1541520220796,16,6,45,11,2018,1
1541520284796,16,6,45,11,2018,1
1541520332796,16,6,45,11,2018,1
1541520410796,16,6,45,11,2018,1
1541520546796,16,6,45,11,2018,1
1541520628796,16,6,45,11,2018,1
1541520705796,16,6,45,11,2018,1
1541520869796,16,6,45,11,2018,1
1541520890796,16,6,45,11,2018,1
1541520927796,16,6,45,11,2018,1
1541521044796,16,6,45,11,2018,1
1541521083796,16,6,45,11,2018,1
1541521115796,16,6,45,11,2018,1
1541521243796,16,6,45,11,2018,1
1541521404796,16,6,45,11,2018,1
1541521633796,16,6,45,11,2018,1
1541521827796,16,6,45,11,2018,1
1541521842796,16,6,45,11,2018,1
1541521974796,16,6,45,11,2018,1
1541522071796,16,6,45,11,2018,1
1541522295796,16,6,45,11,2018,1
1541522296796,16,6,45,11,2018,1
1541522448796,16,6,45,11,2018,1
1541522465796,16,6,45,11,2018,1
1541522479796,16,6,45,11,2018,1
1541522507796,16,6,45,11,2018,1
1541522508796,16,6,45,11,2018,1
1541522568796,16,6,45,11,2018,1
1541522696796,16,6,45,11,2018,1
1541525975796,17,6,45,11,2018,1
1541526197796,17,6,45,11,2018,1
1541526392796,17,6,45,11,2018,1
1541526425796,17,6,45,11,2018,1
1541527887796,18,6,45,11,2018,1
1541528124796,18,6,45,11,2018,1
1541528286796,18,6,45,11,2018,1
1541528607796,18,6,45,11,2018,1
1541528875796,18,6,45,11,2018,1
1541529053796,18,6,45,11,2018,1
1541529271796,18,6,45,11,2018,1
1541529551796,18,6,45,11,2018,1
1541529811796,18,6,45,11,2018,1
1541530163796,18,6,45,11,2018,1
1541530317796,18,6,45,11,2018,1
1541530372796,18,6,45,11,2018,1
1541530600796,18,6,45,11,2018,1
1541530722796,18,6,45,11,2018,1
1541531058796,19,6,45,11,2018,1
1541531243796,19,6,45,11,2018,1
1541531461796,19,6,45,11,2018,1
1541531693796,19,6,45,11,2018,1
1541532041796,19,6,45,11,2018,1
1541532254796,19,6,45,11,2018,1
1541532490796,19,6,45,11,2018,1
1541532510796,19,6,45,11,2018,1
1541532621796,19,6,45,11,2018,1
1541532629796,19,6,45,11,2018,1
1541532809796,19,6,45,11,2018,1
1541533188796,19,6,45,11,2018,1
1541533370796,19,6,45,11,2018,1
1541533691796,19,6,45,11,2018,1
1541534023796,19,6,45,11,2018,1
1541534330796,19,6,45,11,2018,1
1541534550796,20,6,45,11,2018,1
1541534745796,20,6,45,11,2018,1
1541534937796,20,6,45,11,2018,1
1541535131796,20,6,45,11,2018,1
1541535377796,20,6,45,11,2018,1
1541535582796,20,6,45,11,2018,1
1541535711796,20,6,45,11,2018,1
1541535911796,20,6,45,11,2018,1
1541535943796,20,6,45,11,2018,1
1541536084796,20,6,45,11,2018,1
1541536304796,20,6,45,11,2018,1
1541536313796,20,6,45,11,2018,1
1541536673796,20,6,45,11,2018,1
1541536872796,20,6,45,11,2018,1
1541537126796,20,6,45,11,2018,1
1541537393796,20,6,45,11,2018,1
1541537680796,20,6,45,11,2018,1
1541537942796,20,6,45,11,2018,1
1541538136796,21,6,45,11,2018,1
1541538443796,21,6,45,11,2018,1
1541538727796,21,6,45,11,2018,1
1541538940796,21,6,45,11,2018,1
1541539531796,21,6,45,11,2018,1
1541540186796,21,6,45,11,2018,1
1541540422796,21,6,45,11,2018,1
1541540527796,21,6,45,11,2018,1
1541540546796,21,6,45,11,2018,1
1541540728796,21,6,45,11,2018,1
1541541074796,21,6,45,11,2018,1
1541541309796,21,6,45,11,2018,1
1541541378796,21,6,45,11,2018,1
1541541629796,22,6,45,11,2018,1
1541541666796,22,6,45,11,2018,1
1541541893796,22,6,45,11,2018,1
1541542292796,22,6,45,11,2018,1
1541542545796,22,6,45,11,2018,1
1541542796796,22,6,45,11,2018,1
1541542941796,22,6,45,11,2018,1
1541543166796,22,6,45,11,2018,1
1541543478796,22,6,45,11,2018,1
1541543691796,22,6,45,11,2018,1
1541543762796,22,6,45,11,2018,1
1541543879796,22,6,45,11,2018,1
1541544301796,22,6,45,11,2018,1
1541544568796,22,6,45,11,2018,1
1541544854796,22,6,45,11,2018,1
1541545061796,22,6,45,11,2018,1
1541545297796,23,6,45,11,2018,1
1541545466796,23,6,45,11,2018,1
1541545636796,23,6,45,11,2018,1
1541545818796,23,6,45,11,2018,1
1541546204796,23,6,45,11,2018,1
1541546364796,23,6,45,11,2018,1
1541546584796,23,6,45,11,2018,1
1541546644796,23,6,45,11,2018,1
1541546710796,23,6,45,11,2018,1
1541546792796,23,6,45,11,2018,1
1541546930796,23,6,45,11,2018,1
1541547159796,23,6,45,11,2018,1
1541547303796,23,6,45,11,2018,1
1541547602796,23,6,45,11,2018,1
1541547763796,23,6,45,11,2018,1
1541548054796,23,6,45,11,2018,1
1541548307796,23,6,45,11,2018,1
1541548505796,23,6,45,11,2018,1
1541548675796,23,6,45,11,2018,1
1541548876796,0,7,45,11,2018,2
1541549126796,0,7,45,11,2018,2
1541549367796,0,7,45,11,2018,2
1541549698796,0,7,45,11,2018,2
1541549869796,0,7,45,11,2018,2
1541550104796,0,7,45,11,2018,2
1541550452796,0,7,45,11,2018,2
1541550480796,0,7,45,11,2018,2
1541550650796,0,7,45,11,2018,2
1541550888796,0,7,45,11,2018,2
1541551083796,0,7,45,11,2018,2
1541551208796,0,7,45,11,2018,2
1541551380796,0,7,45,11,2018,2
1541551561796,0,7,45,11,2018,2
1541551647796,0,7,45,11,2018,2
1541551774796,0,7,45,11,2018,2
1541551949796,0,7,45,11,2018,2
1541551950796,0,7,45,11,2018,2
1541551975796,0,7,45,11,2018,2
1541554284796,1,7,45,11,2018,2
1541554500796,1,7,45,11,2018,2
1541554764796,1,7,45,11,2018,2
1541554963796,1,7,45,11,2018,2
1541555183796,1,7,45,11,2018,2
1541559210796,2,7,45,11,2018,2
1541559386796,2,7,45,11,2018,2
1541559628796,3,7,45,11,2018,2
1541559660796,3,7,45,11,2018,2
1541559808796,3,7,45,11,2018,2
1541560143796,3,7,45,11,2018,2
1541560364796,3,7,45,11,2018,2
1541563523796,4,7,45,11,2018,2
1541568474796,5,7,45,11,2018,2
1541568616796,5,7,45,11,2018,2
1541568726796,5,7,45,11,2018,2
1541568931796,5,7,45,11,2018,2
1541569143796,5,7,45,11,2018,2
1541571238796,6,7,45,11,2018,2
1541571605796,6,7,45,11,2018,2
1541572283796,6,7,45,11,2018,2
1541572497796,6,7,45,11,2018,2
1541572643796,6,7,45,11,2018,2
1541572918796,6,7,45,11,2018,2
1541572983796,6,7,45,11,2018,2
1541573131796,6,7,45,11,2018,2
1541577266796,7,7,45,11,2018,2
1541577508796,7,7,45,11,2018,2
1541577563796,7,7,45,11,2018,2
1541578087796,8,7,45,11,2018,2
1541583646796,9,7,45,11,2018,2
1541583683796,9,7,45,11,2018,2
1541583772796,9,7,45,11,2018,2
1541583927796,9,7,45,11,2018,2
1541584202796,9,7,45,11,2018,2
1541589678796,11,7,45,11,2018,2
1541590304796,11,7,45,11,2018,2
1541590661796,11,7,45,11,2018,2
1541590789796,11,7,45,11,2018,2
1541591952796,11,7,45,11,2018,2
1541592346796,12,7,45,11,2018,2
1541592383796,12,7,45,11,2018,2
1541592570796,12,7,45,11,2018,2
1541595680796,13,7,45,11,2018,2
1541596856796,13,7,45,11,2018,2
1541596896796,13,7,45,11,2018,2
1541596931796,13,7,45,11,2018,2
1541597130796,13,7,45,11,2018,2
1541597170796,13,7,45,11,2018,2
1541597548796,13,7,45,11,2018,2
1541597551796,13,7,45,11,2018,2
1541597743796,13,7,45,11,2018,2
1541597788796,13,7,45,11,2018,2
1541597979796,13,7,45,11,2018,2
1541598039796,13,7,45,11,2018,2
1541598052796,13,7,45,11,2018,2
1541598264796,13,7,45,11,2018,2
1541598311796,13,7,45,11,2018,2
1541598437796,13,7,45,11,2018,2
1541598474796,13,7,45,11,2018,2
1541598601796,13,7,45,11,2018,2
1541598781796,13,7,45,11,2018,2
1541598789796,13,7,45,11,2018,2
1541598817796,13,7,45,11,2018,2
1541598853796,13,7,45,11,2018,2
1541598892796,13,7,45,11,2018,2
1541599001796,13,7,45,11,2018,2
1541599262796,14,7,45,11,2018,2
1541599509796,14,7,45,11,2018,2
1541599830796,14,7,45,11,2018,2
1541600199796,14,7,45,11,2018,2
1541600446796,14,7,45,11,2018,2
1541600606796,14,7,45,11,2018,2
1541600775796,14,7,45,11,2018,2
1541600976796,14,7,45,11,2018,2
1541600977796,14,7,45,11,2018,2
1541600987796,14,7,45,11,2018,2
1541601035796,14,7,45,11,2018,2
1541601277796,14,7,45,11,2018,2
1541601356796,14,7,45,11,2018,2
1541601546796,14,7,45,11,2018,2
1541601764796,14,7,45,11,2018,2
1541601981796,14,7,45,11,2018,2
1541602217796,14,7,45,11,2018,2
1541602425796,14,7,45,11,2018,2
1541602627796,14,7,45,11,2018,2
1541602828796,15,7,45,11,2018,2
1541603610796,15,7,45,11,2018,2
1541603777796,15,7,45,11,2018,2
1541604823796,15,7,45,11,2018,2
1541605018796,15,7,45,11,2018,2
1541605080796,15,7,45,11,2018,2
1541605270796,15,7,45,11,2018,2
1541605459796,15,7,45,11,2018,2
1541605693796,15,7,45,11,2018,2
1541605934796,15,7,45,11,2018,2
1541606208796,15,7,45,11,2018,2
1541606461796,16,7,45,11,2018,2
1541606628796,16,7,45,11,2018,2
1541606694796,16,7,45,11,2018,2
1541606914796,16,7,45,11,2018,2
1541607234796,16,7,45,11,2018,2
1541607557796,16,7,45,11,2018,2
1541607813796,16,7,45,11,2018,2
1541608076796,16,7,45,11,2018,2
1541608326796,16,7,45,11,2018,2
1541608582796,16,7,45,11,2018,2
1541608713796,16,7,45,11,2018,2
1541608923796,16,7,45,11,2018,2
1541609134796,16,7,45,11,2018,2
1541609398796,16,7,45,11,2018,2
1541609604796,16,7,45,11,2018,2
1541609825796,16,7,45,11,2018,2
1541610173796,17,7,45,11,2018,2
1541610288796,17,7,45,11,2018,2
1541610316796,17,7,45,11,2018,2
1541610337796,17,7,45,11,2018,2
1541610639796,17,7,45,11,2018,2
1541610648796,17,7,45,11,2018,2
1541610801796,17,7,45,11,2018,2
1541611267796,17,7,45,11,2018,2
1541611447796,17,7,45,11,2018,2
1541611632796,17,7,45,11,2018,2
1541612065796,17,7,45,11,2018,2
1541612239796,17,7,45,11,2018,2
1541612464796,17,7,45,11,2018,2
1541612639796,17,7,45,11,2018,2
1541612956796,17,7,45,11,2018,2
1541613200796,17,7,45,11,2018,2
1541613429796,17,7,45,11,2018,2
1541613652796,18,7,45,11,2018,2
1541614012796,18,7,45,11,2018,2
1541614271796,18,7,45,11,2018,2
1541614515796,18,7,45,11,2018,2
1541614866796,18,7,45,11,2018,2
1541615125796,18,7,45,11,2018,2
1541615374796,18,7,45,11,2018,2
1541615672796,18,7,45,11,2018,2
1541615804796,18,7,45,11,2018,2
1541615825796,18,7,45,11,2018,2
1541615996796,18,7,45,11,2018,2
1541616105796,18,7,45,11,2018,2
1541616166796,18,7,45,11,2018,2
1541616377796,18,7,45,11,2018,2
1541616566796,18,7,45,11,2018,2
1541616830796,18,7,45,11,2018,2
1541617079796,18,7,45,11,2018,2
1541617642796,19,7,45,11,2018,2
1541618479796,19,7,45,11,2018,2
1541618725796,19,7,45,11,2018,2
1541618922796,19,7,45,11,2018,2
1541619152796,19,7,45,11,2018,2
1541619405796,19,7,45,11,2018,2
1541619625796,19,7,45,11,2018,2
1541619873796,19,7,45,11,2018,2
1541620111796,19,7,45,11,2018,2
1541620377796,19,7,45,11,2018,2
1541620643796,19,7,45,11,2018,2
1541620882796,20,7,45,11,2018,2
1541621083796,20,7,45,11,2018,2
1541621318796,20,7,45,11,2018,2
1541621346796,20,7,45,11,2018,2
1541621424796,20,7,45,11,2018,2
1541621584796,20,7,45,11,2018,2
1541621664796,20,7,45,11,2018,2
1541621995796,20,7,45,11,2018,2
1541622169796,20,7,45,11,2018,2
1541622416796,20,7,45,11,2018,2
1541622630796,20,7,45,11,2018,2
1541622682796,20,7,45,11,2018,2
1541622828796,20,7,45,11,2018,2
1541623123796,20,7,45,11,2018,2
1541623440796,20,7,45,11,2018,2
1541623631796,20,7,45,11,2018,2
1541624288796,20,7,45,11,2018,2
1541624506796,21,7,45,11,2018,2
1541624754796,21,7,45,11,2018,2
1541629595796,22,7,45,11,2018,2
1541629614796,22,7,45,11,2018,2
1541629964796,22,7,45,11,2018,2
1541632356796,23,7,45,11,2018,2
1541632589796,23,7,45,11,2018,2
1541635950796,0,8,45,11,2018,3
1541639510796,1,8,45,11,2018,3
1541639702796,1,8,45,11,2018,3
1541639872796,1,8,45,11,2018,3
1541640145796,1,8,45,11,2018,3
1541640378796,1,8,45,11,2018,3
1541640498796,1,8,45,11,2018,3
1541640655796,1,8,45,11,2018,3
1541640935796,1,8,45,11,2018,3
1541641041796,1,8,45,11,2018,3
1541641099796,1,8,45,11,2018,3
1541641113796,1,8,45,11,2018,3
1541641180796,1,8,45,11,2018,3
1541641181796,1,8,45,11,2018,3
1541641248796,1,8,45,11,2018,3
1541641946796,1,8,45,11,2018,3
1541641965796,1,8,45,11,2018,3
1541641979796,1,8,45,11,2018,3
1541648843796,3,8,45,11,2018,3
1541648892796,3,8,45,11,2018,3
1541649279796,3,8,45,11,2018,3
1541649506796,3,8,45,11,2018,3
1541649691796,4,8,45,11,2018,3
1541655005796,5,8,45,11,2018,3
1541656906796,6,8,45,11,2018,3
1541658138796,6,8,45,11,2018,3
1541658199796,6,8,45,11,2018,3
1541658258796,6,8,45,11,2018,3
1541658259796,6,8,45,11,2018,3
1541658357796,6,8,45,11,2018,3
1541658432796,6,8,45,11,2018,3
1541658652796,6,8,45,11,2018,3
1541658653796,6,8,45,11,2018,3
1541658827796,6,8,45,11,2018,3
1541660400796,7,8,45,11,2018,3
1541661182796,7,8,45,11,2018,3
1541661323796,7,8,45,11,2018,3
1541661398796,7,8,45,11,2018,3
1541661399796,7,8,45,11,2018,3
1541661495796,7,8,45,11,2018,3
1541661518796,7,8,45,11,2018,3
1541661733796,7,8,45,11,2018,3
1541662356796,7,8,45,11,2018,3
1541662462796,7,8,45,11,2018,3
1541662640796,7,8,45,11,2018,3
1541662868796,7,8,45,11,2018,3
1541663092796,7,8,45,11,2018,3
1541663314796,7,8,45,11,2018,3
1541663553796,7,8,45,11,2018,3
1541663573796,7,8,45,11,2018,3
1541663782796,7,8,45,11,2018,3
1541664066796,8,8,45,11,2018,3
1541664412796,8,8,45,11,2018,3
1541665227796,8,8,45,11,2018,3
1541665502796,8,8,45,11,2018,3
1541665739796,8,8,45,11,2018,3
1541666022796,8,8,45,11,2018,3
1541666173796,8,8,45,11,2018,3
1541666290796,8,8,45,11,2018,3
1541666439796,8,8,45,11,2018,3
1541666784796,8,8,45,11,2018,3
1541667049796,8,8,45,11,2018,3
1541667258796,8,8,45,11,2018,3
1541667433796,8,8,45,11,2018,3
1541667655796,9,8,45,11,2018,3
1541668029796,9,8,45,11,2018,3
1541668284796,9,8,45,11,2018,3
1541668531796,9,8,45,11,2018,3
1541668780796,9,8,45,11,2018,3
1541668988796,9,8,45,11,2018,3
1541669193796,9,8,45,11,2018,3
1541669342796,9,8,45,11,2018,3
1541669530796,9,8,45,11,2018,3
1541669750796,9,8,45,11,2018,3
1541670010796,9,8,45,11,2018,3
1541670343796,9,8,45,11,2018,3
1541671130796,9,8,45,11,2018,3
1541671259796,10,8,45,11,2018,3
1541671632796,10,8,45,11,2018,3
1541671867796,10,8,45,11,2018,3
1541672174796,10,8,45,11,2018,3
1541672449796,10,8,45,11,2018,3
1541672710796,10,8,45,11,2018,3
1541672907796,10,8,45,11,2018,3
1541673179796,10,8,45,11,2018,3
1541673267796,10,8,45,11,2018,3
1541673271796,10,8,45,11,2018,3
1541673555796,10,8,45,11,2018,3
1541673623796,10,8,45,11,2018,3
1541673845796,10,8,45,11,2018,3
1541674007796,10,8,45,11,2018,3
1541674245796,10,8,45,11,2018,3
1541674271796,10,8,45,11,2018,3
1541674446796,10,8,45,11,2018,3
1541674556796,10,8,45,11,2018,3
1541674636796,10,8,45,11,2018,3
1541674722796,10,8,45,11,2018,3
1541674839796,11,8,45,11,2018,3
1541674975796,11,8,45,11,2018,3
1541675072796,11,8,45,11,2018,3
1541675263796,11,8,45,11,2018,3
1541675489796,11,8,45,11,2018,3
1541675751796,11,8,45,11,2018,3
1541676406796,11,8,45,11,2018,3
1541676696796,11,8,45,11,2018,3
1541676875796,11,8,45,11,2018,3
1541677050796,11,8,45,11,2018,3
1541677384796,11,8,45,11,2018,3
1541677683796,11,8,45,11,2018,3
1541677866796,11,8,45,11,2018,3
1541678073796,11,8,45,11,2018,3
1541678111796,11,8,45,11,2018,3
1541678112796,11,8,45,11,2018,3
1541678143796,11,8,45,11,2018,3
1541678400796,12,8,45,11,2018,3
1541678588796,12,8,45,11,2018,3
1541678638796,12,8,45,11,2018,3
1541678854796,12,8,45,11,2018,3
1541678863796,12,8,45,11,2018,3
1541678864796,12,8,45,11,2018,3
1541679039796,12,8,45,11,2018,3
1541679079796,12,8,45,11,2018,3
1541679118796,12,8,45,11,2018,3
1541679196796,12,8,45,11,2018,3
1541679197796,12,8,45,11,2018,3
1541679269796,12,8,45,11,2018,3
1541679287796,12,8,45,11,2018,3
1541679307796,12,8,45,11,2018,3
1541679368796,12,8,45,11,2018,3
1541679387796,12,8,45,11,2018,3
1541679388796,12,8,45,11,2018,3
1541679405796,12,8,45,11,2018,3
1541679530796,12,8,45,11,2018,3
1541679564796,12,8,45,11,2018,3
1541679636796,12,8,45,11,2018,3
1541679666796,12,8,45,11,2018,3
1541679823796,12,8,45,11,2018,3
1541679856796,12,8,45,11,2018,3
1541680094796,12,8,45,11,2018,3
1541680251796,12,8,45,11,2018,3
1541680343796,12,8,45,11,2018,3
1541680543796,12,8,45,11,2018,3
1541680747796,12,8,45,11,2018,3
1541680937796,12,8,45,11,2018,3
